exam_id,lead,num_edges,density,avg_node_degree,avg_degree_centrality,avg_closeness_centrality,avg_curr_flow_closeness_centrality,avg_pagerank,avg_clustering_coef,motif_3_0,motif_3_1,motif_3_2,motif_3_3,motif_4_0,motif_4_1,motif_4_2,motif_4_3,motif_4_4,motif_4_5,motif_4_6,motif_4_7,motif_4_8,motif_4_9,motif_4_10,motif_5_0,motif_5_1,motif_5_2,motif_5_3,motif_5_4,motif_5_5,motif_5_6,motif_5_7,motif_5_8,motif_5_9,motif_5_10,motif_5_11,motif_5_12,motif_5_13,motif_5_14,motif_5_15,motif_5_16,motif_5_17,motif_5_18,motif_5_19,motif_5_20,motif_5_21,motif_5_22,motif_5_23,motif_5_24,motif_5_25,motif_5_26,motif_5_27,motif_5_28,motif_5_29,motif_5_30,motif_5_31,motif_5_32,motif_5_33
1003209,lead 0,239796,0.014296445741758241,58.5439453125,0.014296445741759022,0.2554451060873667,0.0013806537077036007,0.00024414062499999938,0.6439422384531308,0,0,9280036,1592293,0,0,0,0,31667515,0,5402669,7050649,1826359,1981054,360528,0,0,0,0,0,0,0,0,0,0,0,5505945,0,12825085,4400612,1621514,666680,1900498,2970601,0,1905498,630704,769250,950928,365722,219066,98,313578,247883,478439,337621,108910,89461,3431
1003243,lead 0,113274,0.006753305288461539,27.65478515625,0.006753305288461517,0.2552928567479097,0.0012014362941632985,0.00024414062499999832,0.6175262223774051,0,0,8257725,253201,0,0,0,0,84152176,0,2324445,1803778,2036717,894736,26761,0,0,0,0,0,0,0,0,0,0,0,30260962,0,8387592,2504931,1180464,382962,1042300,472920,0,588778,153346,69965,1748742,555844,79237,19,31234,43011,65806,28241,9981,7947,1300
1003323,lead 0,147908,0.00881815666971917,36.1103515625,0.008818156669719218,0.2815483252331296,0.0018148376301736105,0.00024414062500000065,0.6341122251585107,0,0,8656705,596723,0,0,0,0,67584172,0,4255892,3955491,608865,1032854,120696,0,0,0,0,0,0,0,0,0,0,0,31478918,0,21327025,7243507,2147450,996641,928000,1756907,0,1989170,338561,242908,768192,429309,245194,57,117247,156682,98870,129698,38563,32721,1686
1003354,lead 0,106036,0.006321781517094017,25.8876953125,0.006321781517093996,0.2595860049171526,0.001158048358521281,0.0002441406249999966,0.6477237566205335,0,0,4807774,267532,0,0,0,0,60123033,0,1426348,1599201,649076,557960,48545,0,0,0,0,0,0,0,0,0,0,0,26019391,0,2882903,1812179,639752,198663,615607,1053012,0,428585,110335,83920,919066,274823,60115,29,39430,56462,53265,55601,11488,17304,3037
1003441,lead 0,114760,0.00684189942002442,28.017578125,0.006841899420024399,0.24618060400219632,0.0011090598830913849,0.00024414062500000065,0.5973330784293612,0,0,8293723,253578,0,0,0,0,78156387,0,2087128,1649949,1291071,773351,24651,0,0,0,0,0,0,0,0,0,0,0,29197772,0,9397280,3303127,1199111,317918,1284521,639907,0,591403,137560,72266,936107,254519,76452,4,33344,30785,50996,26073,5709,14624,1630
1003462,lead 0,157684,0.00940099397130647,38.4970703125,0.009400993971307125,0.19767161061701483,0.0007235501595613897,0.0002441406249999961,0.6488909137103456,0,0,4789228,745435,0,0,0,0,17475427,0,3660832,3072940,466625,771855,124574,0,0,0,0,0,0,0,0,0,0,0,16934956,0,5826018,2366119,1463766,530300,1039422,765434,0,1035705,321001,192705,407263,140238,146616,72,173604,136221,202805,114430,43616,34010,3556
10035,lead 0,83834,0.004998116033272283,20.46728515625,0.004998116033272266,0.2316055385535205,0.0011229880648927575,0.00024414062499999978,0.6668974566591952,0,0,1275139,175326,0,0,0,0,2098008,0,1406400,628736,43803,100105,25280,0,0,0,0,0,0,0,0,0,0,0,610985,0,2888674,454713,773683,180331,159081,125766,0,378882,84547,42728,36159,18781,30314,9,17049,21592,20068,20668,5115,6781,2367
1003538,lead 0,229756,0.013697868971306471,56.0927734375,0.013697868971307165,0.2536552218483863,0.002232209756924092,0.00024414062499999984,0.6393054514865989,0,0,5721573,1436238,0,0,0,0,9681728,0,3322802,4194406,859841,1622264,376132,0,0,0,0,0,0,0,0,0,0,0,1926391,0,3989873,2040849,747140,353319,949141,1396178,0,769779,316018,462816,455645,246747,200031,41,213849,160054,310028,242923,86142,74429,4191
1003929,lead 0,126528,0.007543498168498169,30.890625,0.0075434981684981426,0.24218149822676216,0.0013272471395855908,0.00024414062500000005,0.6319947292613276,0,0,2513118,399966,0,0,0,0,3106587,0,2310745,1205782,152947,210614,39897,0,0,0,0,0,0,0,0,0,0,0,757578,0,4285274,886421,1109034,236836,421944,214965,0,739373,155075,87139,121280,26445,88184,30,62080,45527,56329,33647,9725,9301,3071
1003942,lead 0,158696,0.009461328601953601,38.744140625,0.009461328601953877,0.2565118689068103,0.0013153451827022033,0.0002441406250000003,0.5958446998102161,0,0,3802350,575932,0,0,0,0,4256606,0,3537076,1722330,323042,338734,62676,0,0,0,0,0,0,0,0,0,0,0,944771,0,5189965,1009143,2019790,455793,877963,345666,0,1170579,306162,119895,210371,44830,101551,110,139983,75627,117064,61548,24645,22191,4566
1004072,lead 0,141374,0.008428604815323565,34.51513671875,0.008428604815323688,0.2506882511009645,0.0016532504620868267,0.000244140625,0.648191266865337,0,0,2345665,509067,0,0,0,0,2660199,0,1863797,1312590,201886,306592,81776,0,0,0,0,0,0,0,0,0,0,0,569985,0,2785912,699304,821303,165743,376314,235381,0,558395,157158,166263,132636,41232,107781,67,83238,50750,96430,67980,20244,24784,4763
1004240,lead 0,154192,0.009192803724053724,37.64453125,0.009192803724053952,0.21725431368145592,0.0009922796463507652,0.00024414062500000005,0.670253546366101,0,0,2291871,607993,0,0,0,0,3156901,0,1958582,2044008,188088,570528,165440,0,0,0,0,0,0,0,0,0,0,0,642291,0,3050131,1081418,675304,401270,355558,568203,0,836865,191844,169471,117665,108567,154546,46,71832,117510,107401,142039,46315,59293,5385
1004242,lead 0,122176,0.007284035409035409,29.828125,0.007284035409035385,0.25782835071413013,0.000969789696695307,0.0002441406250000015,0.6488826696562254,0,0,7811413,328284,0,0,0,0,73077855,0,2365597,2964939,738124,1584581,68590,0,0,0,0,0,0,0,0,0,0,0,31980295,0,7292110,3898493,1022478,726888,744167,1810308,0,679964,164835,136906,1132459,624096,182581,25,52383,118212,70431,70008,355017,22145,2465
1004302,lead 0,134466,0.00801675538003663,32.82861328125,0.00801675538003664,0.2907660507547781,0.0016621493241590643,0.00024414062499999737,0.6031695167067567,0,0,10679930,381481,0,0,0,0,118577195,0,4491984,2824884,3114260,1007909,57676,0,0,0,0,0,0,0,0,0,0,0,34312156,0,28944971,3910255,2163485,522960,2745163,2405086,0,1304028,298280,146677,437594,117918,93652,45,98921,82586,41323,71671,16390,17450,1207
1004527,lead 0,153908,0.009175871871184372,37.5751953125,0.009175871871184722,0.22414886196987974,0.0012637811556291114,0.00024414062500000434,0.5629206442046081,0,0,10259490,456610,0,0,0,0,108116929,0,3133138,1945998,5117418,805491,35547,0,0,0,0,0,0,0,0,0,0,0,24708099,0,7722330,2294696,1378917,229993,3131214,443265,0,695392,174572,78380,730143,54935,64577,59,114459,37647,62108,33325,8686,8922,2723
1004549,lead 0,109982,0.006557038881257631,26.85107421875,0.006557038881257609,0.26757702795669197,0.0010715928452164308,0.0002441406250000013,0.6773378729572115,0,0,7115786,268503,0,0,0,0,80472891,0,1993359,1826583,2089595,1194465,41577,0,0,0,0,0,0,0,0,0,0,0,27176396,0,8225285,1677428,1131982,385948,1238109,768992,0,638085,121001,76401,725320,119432,74306,14,23054,38911,30885,30895,22549,18323,1912
1004597,lead 0,322514,0.019228026747557997,78.73876953125,0.019228026747559007,0.2295211182756336,0.0011971461309907303,0.00024414062500000027,0.628081537122873,0,0,12506614,2453646,0,0,0,0,39231124,0,9272229,14375609,3467374,3729068,448336,0,0,0,0,0,0,0,0,0,0,0,5715528,0,7533263,5621245,2443824,1015302,2781469,4155199,0,2232166,699652,922468,1226069,656593,583559,73,1105040,859213,751620,588409,153981,120869,4115
1004662,lead 0,139102,0.008293149992368742,33.96044921875,0.008293149992368827,0.25246059097196916,0.0014761430385626412,0.00024414062500000043,0.6208399057584648,0,0,3795169,485476,0,0,0,0,9147155,0,4287253,2671887,280351,460623,83928,0,0,0,0,0,0,0,0,0,0,0,2079057,0,10447410,2438055,2204265,757401,702632,704350,0,1322075,284574,193270,170249,82749,149130,74,95204,101792,79653,85339,20770,23605,3422
1004734,lead 0,228584,0.013627995268620269,55.806640625,0.013627995268621093,0.20847190644145003,0.0005495317708252964,0.0002441406250000015,0.5115934121746665,0,0,16052766,1044303,0,0,0,0,137084253,0,7062417,6290948,4672785,2218868,143644,0,0,0,0,0,0,0,0,0,0,0,30664719,0,11909826,4922990,2393823,1080168,3319757,1607342,0,1806765,604726,286757,4157064,499228,206218,135,351705,256539,362560,169472,76811,56433,6028
1004754,lead 0,93368,0.005566525488400489,22.794921875,0.00556652548840047,0.28429657857639457,0.0012673384987203669,0.0002441406250000045,0.6701783816862005,0,0,6675072,196291,0,0,0,0,69223202,0,2398109,2082243,624662,286687,19809,0,0,0,0,0,0,0,0,0,0,0,33550255,0,21942303,5492503,1136145,638524,866327,2519411,0,919140,205899,108409,713401,122923,120615,3,45561,41685,38896,30302,4577,4909,1284
1004842,lead 0,115464,0.006883871336996337,28.189453125,0.006883871336996314,0.2308549861340989,0.0013018665473675812,0.00024414062500000407,0.6223214982975406,0,0,7803284,276775,0,0,0,0,82824875,0,2669726,1970039,1971526,686513,32464,0,0,0,0,0,0,0,0,0,0,0,27613640,0,16959035,3970356,1683259,623089,1959854,417984,0,938356,207249,89622,1075351,230882,93338,55,50159,46018,51914,37895,7429,7833,1274
1005002,lead 0,171858,0.010246036515567766,41.95751953125,0.010246036515568168,0.2603354281446906,0.0015982595968296205,0.00024414062499999935,0.6325869689545645,0,0,5865970,736636,0,0,0,0,16340977,0,5989132,4522739,572799,780761,114328,0,0,0,0,0,0,0,0,0,0,0,3612361,0,14309771,4041397,2474057,1297006,1263843,1193477,0,1855068,430052,242946,391585,132458,282504,141,218575,172460,160283,119582,46199,34262,2524
1005036,lead 0,105042,0.006262520032051282,25.64501953125,0.0062625200320512615,0.2575587834009478,0.001290728501998369,0.0002441406250000012,0.6557044278857547,0,0,5467394,299635,0,0,0,0,49862382,0,4131032,2840998,399442,457866,51951,0,0,0,0,0,0,0,0,0,0,0,24105206,0,19037258,4246216,2607317,1193352,1010794,840921,0,1452442,336381,143692,248723,179204,143739,27,52467,69942,39016,60945,11396,15560,1827
1005291,lead 0,285734,0.017035232562576313,69.75927734375,0.01703523256257719,0.22645053167250775,0.001611773692406311,0.0002441406250000001,0.5935077673767392,0,0,7869590,1896857,0,0,0,0,14392853,0,6246633,8092656,1306866,2291072,424129,0,0,0,0,0,0,0,0,0,0,0,2125033,0,5902495,3270687,1852996,864433,1762110,2362580,0,2001116,701893,605960,665007,345584,415134,70,612670,658440,566256,499362,161257,146093,7872
100568,lead 0,120516,0.007185067536630036,29.4228515625,0.007185067536630012,0.23547071121737398,0.001346439153132334,0.0002441406249999999,0.6387990030709908,0,0,2525529,348032,0,0,0,0,5109471,0,2709765,1707928,151035,244759,48111,0,0,0,0,0,0,0,0,0,0,0,1391157,0,6694102,1791612,1387319,497594,461143,360324,0,985202,213971,120780,142259,31063,145708,36,64933,55853,61242,42341,10682,11692,3312
1005882,lead 0,196284,0.0117022951007326,47.9208984375,0.011702295100733133,0.2502389795726412,0.0017005315708777172,0.0002441406250000007,0.6520346265187774,0,0,4159738,1014159,0,0,0,0,6441004,0,2671590,3259718,615953,976957,184531,0,0,0,0,0,0,0,0,0,0,0,1283131,0,3753400,1636860,829935,376102,802794,832036,0,897926,285651,236797,352652,165705,199862,86,210367,164653,261819,160378,65591,48179,3812
1005891,lead 0,125064,0.00745621565934066,30.533203125,0.007456215659340634,0.22547725864635185,0.0013362046106662159,0.0002441406249999993,0.6937731383708797,0,0,2514243,403405,0,0,0,0,7541168,0,1995223,2738453,127139,490517,99258,0,0,0,0,0,0,0,0,0,0,0,1873791,0,5068742,2460021,681841,757796,320222,889316,0,854176,226601,210605,95791,122990,231334,15,61796,117421,59498,110611,19028,30856,4009
1006,lead 0,188152,0.011217471764346764,45.935546875,0.011217471764347264,0.216859058079959,0.0018751520655319379,0.00024414062500000005,0.6476084244993522,0,0,4658715,904931,0,0,0,0,10039184,0,3979483,4293971,522524,1076069,197026,0,0,0,0,0,0,0,0,0,0,0,1931389,0,7249893,3246508,1537682,721026,951097,1157691,0,1559468,383589,315931,229809,157015,369591,62,219830,229088,167591,173026,55593,48216,4713
100606,lead 0,112998,0.0067368503891941395,27.58740234375,0.006736850389194116,0.2302421858671158,0.0013648953078343436,0.0002441406250000003,0.6594299394142623,0,0,2380034,314805,0,0,0,0,5401041,0,2078019,1665420,124145,266341,55022,0,0,0,0,0,0,0,0,0,0,0,1374858,0,4008917,1447668,879336,332031,359831,382145,0,648866,153323,119444,111439,43048,114297,34,55138,60428,54456,48601,11536,13755,2859
100616,lead 0,91030,0.005427135798229548,22.22412109375,0.005427135798229531,0.2423722942252047,0.0009826731018187681,0.00024414062500000493,0.6558134510272643,0,0,4440183,195001,0,0,0,0,40875945,0,1460059,1306999,274237,227483,26701,0,0,0,0,0,0,0,0,0,0,0,24749808,0,4472955,1956580,544563,276020,444327,484980,0,438138,101168,54381,170043,124132,67187,7,21131,34061,22533,23942,5252,5651,984
1006234,lead 0,91558,0.005458614735958486,22.35302734375,0.005458614735958468,0.2430569494287223,0.0010094368433612706,0.0002441406249999971,0.6747911482958424,0,0,4482918,210825,0,0,0,0,45441046,0,991060,1080624,246384,407293,32340,0,0,0,0,0,0,0,0,0,0,0,25787176,0,2944566,3107865,400862,105438,195395,206268,0,297381,68918,106996,419203,254047,38855,6,25635,23090,35507,42818,9143,11270,2504
1006241,lead 0,124042,0.0073952848366910864,30.28369140625,0.007395284836691061,0.2687524526585241,0.0012712033313034621,0.000244140625,0.6713312103114405,0,0,3769471,473482,0,0,0,0,7929381,0,3652977,2021334,259457,302721,45967,0,0,0,0,0,0,0,0,0,0,0,2160020,0,9853331,1906717,1960413,632946,719306,393360,0,1147185,240415,157081,146584,40080,136084,45,78375,52918,55243,37645,9472,9967,3835
1006473,lead 0,129868,0.0077426262973137976,31.7060546875,0.0077426262973137715,0.2629088114737448,0.0018925999691985483,0.00024414062499999924,0.6772643809153835,0,0,2971958,425010,0,0,0,0,8102158,0,2899465,2500447,147094,338446,88671,0,0,0,0,0,0,0,0,0,0,0,1902179,0,7813843,2813419,1229321,560615,458862,612847,0,1045530,206016,260715,104996,52083,233964,48,70693,85493,65562,71722,14915,22699,6806
1006560,lead 0,131784,0.007856856684981685,32.173828125,0.007856856684981678,0.2521801623503729,0.0015297110126565178,0.0002441406249999992,0.6539842769244958,0,0,4255629,488505,0,0,0,0,16092767,0,5279434,3689482,318123,494443,66847,0,0,0,0,0,0,0,0,0,0,0,6092220,0,22609484,5776419,3050166,1683613,969927,927926,0,2139947,437882,236162,140952,65146,295577,154,119311,106985,67840,63615,16524,14686,2604
1006685,lead 0,154890,0.009234417925824176,37.81494140625,0.009234417925824662,0.293329661871548,0.001698406208248136,0.00024414062500000537,0.6199089618062615,0,0,13326086,492073,0,0,0,0,91221393,0,4463231,3618326,637280,2091820,75022,0,0,0,0,0,0,0,0,0,0,0,29839492,0,17330395,4171360,2085814,1070569,1106387,5040270,0,1293975,263111,181849,1823965,1066480,138188,110,96885,127729,101887,120914,21429,41172,1420
1006687,lead 0,107678,0.006419676243894994,26.28857421875,0.006419676243894974,0.265975303569544,0.0014199864359311014,0.00024414062499999596,0.6097409538836288,0,0,7966013,236893,0,0,0,0,75083429,0,2994953,1970194,1252636,532634,33164,0,0,0,0,0,0,0,0,0,0,0,26722777,0,13975902,3103095,1369999,425649,1436862,587852,0,690415,150920,68146,770003,97973,52234,1,23583,37150,35189,32327,6489,8719,2088
1006760,lead 0,120086,0.00715943128052503,29.31787109375,0.007159431280525008,0.27540398917196895,0.0013247870651698064,0.00024414062500000065,0.6305434095909155,0,0,9009463,340899,0,0,0,0,89585257,0,3523711,2200908,1880761,941327,29520,0,0,0,0,0,0,0,0,0,0,0,27260727,0,12823612,3337536,1796671,569046,2030437,1127069,0,887630,233444,101361,909229,164590,77856,125,69530,54772,51980,40848,63383,8565,1181
1006821,lead 0,117376,0.006997863247863248,28.65625,0.0069978632478632265,0.2662260800674647,0.0013080526967149354,0.00024414062499999856,0.6121714688220695,0,0,7945111,276728,0,0,0,0,66098988,0,2389796,1845959,780610,714705,40648,0,0,0,0,0,0,0,0,0,0,0,25814154,0,8923985,2921794,1010103,391753,914962,519766,0,642841,168735,98799,543307,347736,86941,5,37114,51079,43605,48051,8763,11582,2266
1006845,lead 0,88892,0.005299669948107448,21.7021484375,0.005299669948107431,0.2611555546872757,0.0008898657728739898,0.00024414062500000173,0.658702156223422,0,0,4236117,183317,0,0,0,0,37234670,0,1222534,1249858,219406,247386,24223,0,0,0,0,0,0,0,0,0,0,0,24007810,0,3446154,2292319,538050,274536,336835,217554,0,390290,89247,64486,689807,123321,73091,6,36160,26297,36215,25674,5070,5050,1375
1006960,lead 0,163564,0.009751554868742369,39.9326171875,0.009751554868742563,0.2879650893953294,0.001875005268536567,0.00024414062500000325,0.5656268903653157,0,0,13516900,537486,0,0,0,0,125776961,0,6276548,4690325,3093756,1171972,101328,0,0,0,0,0,0,0,0,0,0,0,39113989,0,32294144,5622047,3428649,989190,3275913,5420908,0,1645294,414356,261121,1015006,330046,141687,29,108363,113435,102317,107991,30146,35101,3277
100699,lead 0,176138,0.010501206692612943,43.00244140625,0.010501206692613152,0.23891455719505908,0.0016336668214498547,0.00024414062499999542,0.5146812391220513,0,0,11853834,605627,0,0,0,0,101639381,0,4180848,3081510,2676533,1109504,51195,0,0,0,0,0,0,0,0,0,0,0,28173443,0,7011340,3850949,1810232,491772,2476008,618093,0,1120360,343483,156947,1487637,615123,90536,198,205909,94593,137176,93498,19317,17907,2061
100703,lead 0,104428,0.0062259138431013435,25.4951171875,0.006225913843101324,0.29110697645655,0.001455063595297222,0.0002441406250000039,0.6516082945203919,0,0,8497443,232694,0,0,0,0,90067946,0,3274787,3465442,605863,923367,32338,0,0,0,0,0,0,0,0,0,0,0,41085952,0,21266086,9166898,1066727,1199577,952716,5326497,0,1015735,206960,172563,700929,205584,233754,7,36689,95926,32980,46111,69109,6298,1065
1007030,lead 0,116006,0.006916184943528693,28.32177734375,0.006916184943528671,0.24789580071386597,0.0013109457379390558,0.00024414062499999867,0.6075281405073958,0,0,7618932,288508,0,0,0,0,81613928,0,4856183,2017420,2187557,555013,27406,0,0,0,0,0,0,0,0,0,0,0,25814862,0,16199031,2188452,2382360,481416,2002775,303670,0,920034,210044,73180,371747,167741,74289,53,41993,39375,30903,26990,9320,6219,1074
1007073,lead 0,246780,0.014712826236263736,60.2490234375,0.014712826236264494,0.2864427547060482,0.003148827669542324,0.0002441406250000001,0.6214166810200504,0,0,7093437,1455848,0,0,0,0,19772843,0,6177852,9835416,814681,2586675,434805,0,0,0,0,0,0,0,0,0,0,0,3577040,0,5501616,4332615,1335694,1256388,886284,2912629,0,1365074,420929,566107,440080,557046,436484,17,258813,765152,318488,536995,190815,166889,7931
1007187,lead 0,208340,0.012421064178876678,50.8642578125,0.01242106417887709,0.2277553560133378,0.001033517942360864,0.0002441406250000055,0.6120660810754177,0,0,14482300,1032589,0,0,0,0,152639144,0,3812374,8150975,2487212,2809237,201934,0,0,0,0,0,0,0,0,0,0,0,33546463,0,9365667,7183072,1282945,550808,2732703,5169954,0,995974,355246,674465,1955166,791676,216498,35,299865,331847,332718,474932,63898,86700,3898
1007218,lead 0,107312,0.006397855616605616,26.19921875,0.006397855616605595,0.24565922752950212,0.001010590869771552,0.00024414062499999965,0.6379385835561924,0,0,2594707,284849,0,0,0,0,7986654,0,3316770,1722336,129403,204548,33470,0,0,0,0,0,0,0,0,0,0,0,2609645,0,11064453,1984243,2000231,679598,536969,371715,0,1093724,239635,83721,84276,33512,92773,58,44600,45184,33242,27301,7090,7636,2095
1007361,lead 0,105032,0.00626192384004884,25.642578125,0.006261923840048819,0.21923692457027238,0.0010935308437858126,0.0002441406250000005,0.6474490024650581,0,0,1518013,263354,0,0,0,0,1919110,0,1350224,863871,86177,182253,43755,0,0,0,0,0,0,0,0,0,0,0,386695,0,1866347,493619,643737,169397,188144,200987,0,411712,103008,72423,52244,36011,48144,11,32561,41039,38279,44033,8857,13570,3130
1007363,lead 0,145192,0.008656230921855922,35.447265625,0.00865623092185609,0.2297311407187207,0.0010026562349038676,0.0002441406250000006,0.6122777235196041,0,0,4000855,512300,0,0,0,0,8504786,0,4721368,2532183,312285,446734,75472,0,0,0,0,0,0,0,0,0,0,0,2013954,0,10862902,1954604,2623524,593920,807228,527165,0,1575978,280022,163989,199872,59183,139626,50,99780,77253,85748,65874,15968,15266,3044
